,DAY_OF_WEEK,CARRIER_CODE,DEST,DEP_DELAY,SCHEDULED_DURATION,DISTANCE,SCHEDULED_DEPARTURE,ACTUAL_DEPATURE,SCHEDULED_ARRIVAL,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,FLT_SCH_DEPATURE,FLT_SCH_ARRIVAL,TAXI_OUT,SPEED,Region,FLIGHT_TRAFFIC
25537,3,B6,SYR,EARLY,1.2833333333333334,336.35206,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,262.0925142857143,North East,High
25538,3,9E,PIT,EARLY,2.0,547.1756,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,273.5878,North East,High
25539,3,DL,IAH,EARLY,4.316666666666666,2280.43478,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,528.2860494208495,South,High
25541,3,B6,CHS,EARLY,2.3333333333333335,1023.54024,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,438.6601028571429,South,High
25542,3,AA,CLT,EARLY,2.35,870.65294,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,370.4906127659574,South,High
25543,3,DL,MIA,EARLY,3.25,1752.57126,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,539.2526953846153,South,High
25544,3,B6,ORD,EARLY,2.8,1190.9116,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,425.32557142857144,Mid West,High
25545,3,B6,RDU,EARLY,1.8166666666666667,687.18818,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,L,378.2687229357798,West,High
25546,3,B6,MCO,DELAYED,3.1166666666666667,1519.21696,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,L,487.4492919786096,South,High
25547,3,AA,MIA,EARLY,3.4166666666666665,1752.57126,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,512.9476858536585,South,High
25548,3,DL,MSP,EARLY,3.433333333333333,1656.01086,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,L,482.33326019417484,Mid West,High
25549,3,9E,ROC,EARLY,1.5666666666666667,424.86576,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,271.1909106382979,North East,High
25550,3,DL,PDX,EARLY,6.5,3949.32036,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,L,607.5877476923077,West,High
25551,3,B6,FLL,EARLY,3.25,1720.38446,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,39,36,H,529.3490646153846,South,High
25553,3,9E,ORD,DELAYED,3.033333333333333,1190.9116,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,392.60821978021977,Mid West,High
25554,3,DL,LAX,EARLY,6.533333333333333,3983.1165,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,609.6606887755103,West,High
25555,3,DL,PHX,EARLY,5.883333333333334,3464.90902,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,588.9363773371105,West,High
25556,3,DL,FLL,EARLY,3.2333333333333334,1720.38446,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,532.0776680412371,South,High
25557,3,DL,DEN,ONTIME,4.933333333333334,2616.78684,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,530.4297648648649,West,High
25558,3,DL,LAS,EARLY,6.166666666666667,3617.79632,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,L,586.6696735135134,West,High
25559,3,DL,CLT,EARLY,2.1666666666666665,870.65294,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,L,401.83981846153847,South,High
25560,3,DL,SAN,DELAYED,6.466666666666667,3936.44564,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,L,608.7287072164949,West,High
25561,3,B6,SAN,EARLY,6.516666666666667,3936.44564,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,604.0581544757033,West,High
25562,3,B6,LAX,EARLY,6.583333333333333,3983.1165,Morning,Morning,Noon,29,19,67,E,3,0,30.49,Fair,45,16,H,605.0303544303798,West,High
25563,3,9E,IAD,DELAYED,1.6,366.92952,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,229.33095,West,High
25565,3,9E,BNA,EARLY,2.9166666666666665,1231.1451,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,422.10689142857143,South,High
25566,3,9E,CVG,EARLY,2.4833333333333334,947.90126,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,381.7052053691275,Mid West,High
25567,3,9E,DFW,EARLY,4.45,2238.59194,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,503.05436853932576,Mid West,High
25569,3,DL,RDU,EARLY,2.0833333333333335,687.18818,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,329.8503264,West,High
25570,3,DL,ATL,EARLY,2.6333333333333333,1223.0984,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,464.46774683544305,South,High
25571,3,DL,MSY,EARLY,3.75,1902.23988,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,507.26396800000003,South,High
25572,3,9E,CLE,EARLY,2.15,683.9695,Morning,Morning,Morning,29,19,67,E,3,0,30.49,Fair,45,16,H,318.12534883720934,Mid West,High
25573,3,B6,BUR,EARLY,6.666666666666667,3967.0231,Morning,Morning,Noon,29,19,67,E,3,0,30.49,Fair,45,16,H,595.053465,West,High
25574,3,AA,LAX,EARLY,6.65,3983.1165,Morning,Morning,Noon,32,17,54,N,3,0,30.49,Fair,45,16,L,598.9648872180451,West,High
25575,3,B6,SEA,EARLY,6.583333333333333,3897.82148,Morning,Morning,Noon,32,17,54,N,3,0,30.49,Fair,45,16,L,592.0741488607596,West,High
25577,3,B6,SRQ,DELAYED,3.1666666666666665,1675.32294,Morning,Morning,Morning,32,17,54,N,3,0,30.49,Fair,45,16,H,529.0493494736843,South,High
25578,3,9E,DCA,EARLY,1.5,342.78942,Morning,Morning,Morning,32,17,54,N,3,0,30.49,Fair,45,16,L,228.52628,West,High
25580,3,DL,CHS,EARLY,2.3833333333333333,1023.54024,Morning,Morning,Morning,32,17,54,N,3,0,30.49,Fair,45,16,L,429.45744335664335,South,High
25597,3,9E,IND,EARLY,2.316666666666667,1070.2111,Morning,Morning,Noon,32,18,56,W,3,0,30.49,Fair,18,21,L,461.96162589928053,Mid West,Medium
25598,3,B6,PBI,DELAYED,3.1,1654.40152,Morning,Morning,Noon,32,18,56,W,3,0,30.49,Fair,18,21,L,533.6779096774193,South,Medium
25600,3,B6,BUF,EARLY,1.4,484.41134,Morning,Morning,Morning,32,18,56,W,3,0,30.49,Fair,18,21,L,346.0081,North East,Medium
25601,3,AA,EGE,EARLY,4.933333333333334,2809.90764,Morning,Morning,Noon,32,18,56,W,3,0,30.49,Fair,18,21,L,569.5758729729729,West,Medium
25603,3,DL,MSP,EARLY,3.3,1656.01086,Morning,Morning,Noon,32,18,56,W,3,0,30.49,Fair,18,21,L,501.8214727272728,Mid West,Medium
25604,3,AA,MIA,EARLY,3.2666666666666666,1752.57126,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,18,21,L,536.501406122449,South,Medium
25605,3,AA,LAX,EARLY,6.45,3983.1165,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,18,21,L,617.5374418604652,West,Medium
25606,3,9E,SYR,EARLY,1.3333333333333333,336.35206,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,18,21,L,252.264045,North East,Medium
25607,3,AA,AUS,EARLY,4.35,2447.80614,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,562.7140551724139,South,Medium
25608,3,9E,BUF,EARLY,1.6166666666666667,484.41134,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,299.63588041237114,North East,Medium
25609,3,AA,PHX,DELAYED,6.016666666666667,3464.90902,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,575.8851556786703,West,Medium
25610,3,DL,SLC,DELAYED,5.416666666666667,3202.5866,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,H,591.2467569230769,West,Medium
25611,3,YX,DCA,EARLY,1.5333333333333334,342.78942,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,223.55831739130434,West,Medium
25612,3,AS,LAX,EARLY,6.683333333333334,3983.1165,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,H,595.9775311720698,West,Medium
25613,3,DL,MCO,EARLY,2.8833333333333333,1519.21696,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,526.8960554913294,South,Medium
25614,3,DL,FLL,EARLY,3.2,1720.38446,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,537.62014375,South,Medium
25615,3,MQ,RIC,EARLY,1.5166666666666666,463.48992,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,305.59774945054943,South,Medium
25618,3,DL,MIA,EARLY,3.2,1752.57126,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,547.67851875,South,Medium
25619,3,B6,LAX,EARLY,6.45,3983.1165,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,617.5374418604652,West,Medium
25620,3,DL,LAS,DELAYED,6.116666666666666,3617.79632,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,591.4653384196185,West,Medium
25622,3,DL,TPA,EARLY,2.95,1617.3867,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,548.2666779661017,South,Medium
25623,3,DL,CLT,EARLY,2.05,870.65294,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,424.7087512195122,South,Medium
25624,3,DL,ATL,EARLY,2.6166666666666667,1223.0984,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,467.4261401273886,South,Medium
25625,3,YX,DCA,EARLY,1.4333333333333333,342.78942,Morning,Morning,Noon,34,18,52,W,6,0,30.47,Fair,27,17,L,239.15540930232558,West,Medium
25626,3,B6,MCO,EARLY,3.0,1519.21696,Morning,Morning,Noon,35,19,52,S,8,0,30.44,Fair,27,17,L,506.4056533333333,South,Medium
25627,3,AA,CLT,EARLY,2.0833333333333335,870.65294,Noon,Morning,Noon,35,19,52,S,8,0,30.44,Fair,27,17,L,417.9134111999999,South,Medium
25628,3,B6,FLL,DELAYED,3.216666666666667,1720.38446,Morning,Morning,Noon,35,19,52,S,8,0,30.44,Fair,22,28,H,534.834547150259,South,Medium
25631,3,9E,BTV,EARLY,1.3833333333333333,428.08444,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,309.4586313253012,North East,Medium
25632,3,AA,LAX,EARLY,6.5,3983.1165,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,612.7871538461538,West,Medium
25633,3,B6,PBI,DELAYED,3.033333333333333,1654.40152,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,545.4070945054945,South,Medium
25634,3,B6,FLL,EARLY,3.2333333333333334,1720.38446,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,532.0776680412371,South,Medium
25635,3,B6,ROC,EARLY,1.3333333333333333,424.86576,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,318.64932000000005,North East,Medium
25636,3,9E,RDU,EARLY,1.8833333333333333,687.18818,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,364.8786796460177,West,Medium
25639,3,9E,ORD,DELAYED,2.816666666666667,1190.9116,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,422.80885207100584,Mid West,Medium
25640,3,DL,DTW,EARLY,2.1,819.15406,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,390.0733619047619,South,Medium
25641,3,AS,PDX,EARLY,6.416666666666667,3949.32036,Noon,Noon,Noon,35,19,52,S,8,0,30.44,Fair,22,28,L,615.4784976623376,West,Medium
25642,3,AA,MIA,EARLY,3.2666666666666666,1752.57126,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,22,28,L,536.501406122449,South,Medium
25643,3,AS,LAX,EARLY,6.683333333333334,3983.1165,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,22,28,H,595.9775311720698,West,Medium
25644,3,DL,LAX,DELAYED,6.533333333333333,3983.1165,Morning,Noon,Noon,35,21,57,V,7,0,30.43,Fair,22,28,L,609.6606887755103,West,Medium
25645,3,B6,IAH,EARLY,4.383333333333334,2280.43478,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,22,28,L,520.2512806083649,South,Medium
25646,3,9E,CLE,EARLY,2.0,683.9695,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,341.98475,Mid West,High
25647,3,B6,BOS,EARLY,1.25,300.94658,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,240.757264,North East,High
25648,3,AA,PHX,EARLY,5.916666666666667,3464.90902,Noon,Noon,Evening,35,21,57,V,7,0,30.43,Fair,32,33,L,585.6184259154929,West,High
25649,3,9E,DCA,DELAYED,1.5333333333333334,342.78942,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,223.55831739130434,West,High
25650,3,AA,CLT,EARLY,2.15,870.65294,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,404.9548558139535,South,High
25651,3,B6,MCO,EARLY,3.033333333333333,1519.21696,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,500.84075604395605,South,High
25652,3,MQ,BNA,EARLY,2.65,1231.1451,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,464.58305660377357,South,High
25653,3,DL,CHS,EARLY,2.35,1023.54024,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,435.54903829787236,South,High
25654,3,DL,AUS,EARLY,4.283333333333333,2447.80614,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,571.4722505836577,South,High
25655,3,B6,CHS,EARLY,2.283333333333333,1023.54024,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,L,448.265798540146,South,High
25656,3,9E,DFW,EARLY,4.466666666666667,2238.59194,Noon,Noon,Evening,35,21,57,V,7,0,30.43,Fair,32,33,L,501.17729999999995,Mid West,High
25657,3,9E,IAD,EARLY,1.45,366.92952,Noon,Noon,Noon,35,21,57,V,7,0,30.43,Fair,32,33,H,253.05484137931037,West,High
25659,3,DL,LAX,DELAYED,6.516666666666667,3983.1165,Noon,Noon,Evening,35,21,57,V,7,0,30.43,Fair,32,33,L,611.2199232736573,West,High
25660,3,B6,PBI,EARLY,3.15,1654.40152,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,32,33,L,525.2068317460318,South,High
25661,3,B6,ATL,DELAYED,2.716666666666667,1223.0984,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,32,33,H,450.2202699386503,South,High
25662,3,9E,BUF,EARLY,1.65,484.41134,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,293.5826303030303,North East,High
25663,3,B6,LAX,EARLY,6.5,3983.1165,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,612.7871538461538,West,High
25664,3,B6,MCO,EARLY,3.0166666666666666,1519.21696,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,503.6078320441989,South,High
25665,3,B6,SAV,DELAYED,2.433333333333333,1155.50612,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,474.86552876712335,South,High
25666,3,B6,JAX,EARLY,2.683333333333333,1332.53352,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,496.5963428571429,South,High
25667,3,AA,LAX,EARLY,6.433333333333334,3983.1165,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,619.1372797927461,West,High
25668,3,MQ,PIT,EARLY,1.7333333333333334,547.1756,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,315.67823076923077,North East,High
25669,3,9E,CLE,EARLY,2.066666666666667,683.9695,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,330.9529838709677,Mid West,High
25670,3,YX,BOS,DELAYED,1.35,300.94658,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,222.92339259259256,North East,High
25671,3,B6,FLL,DELAYED,3.283333333333333,1720.38446,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,H,523.9749624365483,South,High
25672,3,DL,CLT,EARLY,2.15,870.65294,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,404.9548558139535,South,High
25673,3,9E,PWM,EARLY,1.4833333333333334,439.34982,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,296.1908898876405,West,High
25674,3,YX,IND,EARLY,2.5,1070.2111,Noon,Noon,Evening,36,21,55,S,6,0,30.42,Fair,26,37,L,428.08444,Mid West,High
25675,3,B6,BUF,EARLY,1.5166666666666666,484.41134,Noon,Noon,Noon,36,21,55,S,6,0,30.42,Fair,26,37,L,319.39209230769234,North East,High
25677,3,9E,ORF,EARLY,1.6833333333333333,466.7086,Noon,Noon,Noon,36,21,55,S,8,0,30.42,Fair,26,37,H,277.25263366336634,Mid West,High
25678,3,B6,BOS,EARLY,1.3,300.94658,Noon,Noon,Noon,36,21,55,S,8,0,30.42,Fair,26,37,H,231.4973692307692,North East,High
25679,3,YX,CMH,EARLY,2.1166666666666667,777.31122,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,26,37,L,367.2336472440945,Mid West,High
25680,3,DL,RDU,EARLY,2.1,687.18818,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,26,37,L,327.23246666666665,West,High
25681,3,B6,TPA,EARLY,3.216666666666667,1617.3867,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,26,37,L,502.814518134715,South,High
25682,3,DL,LAS,EARLY,6.183333333333334,3617.79632,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,26,37,L,585.0883536388139,West,High
25684,3,9E,PIT,EARLY,1.9,547.1756,Noon,Noon,Noon,36,21,55,S,8,0,30.42,Fair,26,37,L,287.98715789473687,North East,High
25685,3,DL,JAX,DELAYED,2.816666666666667,1332.53352,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,473.088823668639,South,High
25687,3,DL,ATL,EARLY,2.7,1223.0984,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,452.99940740740743,South,High
25688,3,DL,TPA,DELAYED,3.15,1617.3867,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,513.4560952380953,South,High
25689,3,MQ,RIC,EARLY,1.6166666666666667,463.48992,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,286.69479587628865,South,High
25691,3,YX,CMH,EARLY,2.0166666666666666,777.31122,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,385.4435801652893,Mid West,High
25692,3,MQ,ORF,EARLY,1.55,466.7086,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,301.10232258064514,Mid West,High
25693,3,YX,IND,EARLY,2.3833333333333333,1070.2111,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,449.0396223776224,Mid West,High
25694,3,DL,LAX,ONTIME,6.583333333333333,3983.1165,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,605.0303544303798,West,High
25695,3,9E,RIC,EARLY,1.8166666666666667,463.48992,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,255.13206605504587,South,High
25697,3,B6,BUR,EARLY,6.683333333333334,3967.0231,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,593.5695411471321,West,High
25698,3,DL,MIA,ONTIME,3.4166666666666665,1752.57126,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,512.9476858536585,South,High
25699,3,DL,IAH,DELAYED,4.266666666666667,2280.43478,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,534.4769015625001,South,High
25700,3,B6,RSW,EARLY,3.4,1728.43116,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,508.362105882353,South,High
25701,3,9E,BNA,EARLY,2.9166666666666665,1231.1451,Noon,Noon,Evening,36,21,55,S,8,0,30.42,Fair,31,36,L,422.10689142857143,South,High
25705,3,DL,SEA,EARLY,6.483333333333333,3897.82148,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,31,36,H,601.2063979434447,West,High
25706,3,AA,ORD,EARLY,3.1666666666666665,1190.9116,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,31,36,L,376.07734736842104,Mid West,High
25707,3,DL,MSY,EARLY,3.683333333333333,1902.23988,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,31,36,L,516.4452162895928,South,High
25708,3,B6,SAN,ONTIME,6.466666666666667,3936.44564,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,31,36,L,608.7287072164949,West,High
25709,3,B6,MCO,DELAYED,3.1333333333333333,1519.21696,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,H,484.85647659574465,South,High
25710,3,9E,ORD,EARLY,3.1166666666666667,1190.9116,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,382.1106737967914,Mid West,High
25711,3,DL,MCO,EARLY,3.1,1519.21696,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,490.0699870967742,South,High
25712,3,9E,SAV,EARLY,2.566666666666667,1155.50612,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,450.19718961038956,South,High
25713,3,DL,FLL,DELAYED,3.316666666666667,1720.38446,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,H,518.7088824120602,South,High
25714,3,AA,PHX,EARLY,6.033333333333333,3464.90902,Noon,Noon,Night,35,19,52,W,9,0,30.42,Fair,28,30,L,574.2943127071824,West,High
25715,3,MQ,CVG,EARLY,2.3833333333333333,947.90126,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,397.7208083916084,Mid West,High
25716,3,B6,LAX,EARLY,6.533333333333333,3983.1165,Noon,Noon,Night,35,19,52,W,9,0,30.42,Fair,28,30,L,609.6606887755103,West,High
25717,3,DL,ATL,EARLY,2.6666666666666665,1223.0984,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,H,458.66190000000006,South,High
25720,3,B6,FLL,EARLY,3.316666666666667,1720.38446,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,518.7088824120602,South,High
25721,3,DL,SLC,DELAYED,5.566666666666666,3202.5866,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,575.3149580838324,West,High
25722,3,DL,MSP,DELAYED,3.2666666666666666,1656.01086,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,506.94210000000004,Mid West,High
25723,3,B6,RDU,EARLY,1.8666666666666667,687.18818,Noon,Noon,Evening,35,19,52,W,9,0,30.42,Fair,28,30,L,368.136525,West,High
25724,3,DL,LAX,EARLY,6.566666666666666,3983.1165,Noon,Noon,Night,35,19,52,W,9,0,30.42,Fair,28,30,L,606.5659644670051,West,High
25725,3,B6,SEA,EARLY,6.55,3897.82148,Noon,Noon,Night,36,18,48,N,6,0,30.44,Fair,28,30,L,595.0872488549619,West,High
25726,3,9E,SYR,EARLY,1.45,336.35206,Noon,Noon,Evening,36,18,48,N,6,0,30.44,Fair,28,30,L,231.9669379310345,North East,High
25727,3,AA,LAX,EARLY,6.633333333333334,3983.1165,Noon,Noon,Night,36,18,48,N,6,0,30.44,Fair,28,30,L,600.469824120603,West,High
25729,3,9E,DTW,EARLY,2.316666666666667,819.15406,Evening,Noon,Evening,36,18,48,N,6,0,30.44,Fair,27,27,H,353.5916805755395,South,Medium
25730,3,B6,ORD,DELAYED,2.816666666666667,1190.9116,Noon,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,422.80885207100584,Mid West,Medium
25731,3,DL,BOS,EARLY,1.3666666666666667,300.94658,Evening,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,220.20481463414632,North East,Medium
25732,3,B6,BOS,EARLY,1.35,300.94658,Evening,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,222.92339259259256,North East,Medium
25733,3,AA,CLT,EARLY,2.216666666666667,870.65294,Evening,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,392.775762406015,South,Medium
25734,3,9E,BUF,EARLY,1.6666666666666667,484.41134,Evening,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,290.646804,North East,Medium
25735,3,B6,LAX,EARLY,6.516666666666667,3983.1165,Evening,Evening,Night,36,18,48,N,6,0,30.44,Fair,27,27,L,611.2199232736573,West,Medium
25737,3,9E,ROC,EARLY,1.5833333333333333,424.86576,Evening,Evening,Evening,36,18,48,N,6,0,30.44,Fair,27,27,L,268.33626947368424,North East,Medium
25738,3,B6,LGB,DELAYED,6.45,3967.0231,Evening,Evening,Night,36,18,48,N,6,0,30.44,Fair,27,27,L,615.0423410852712,West,Medium
25739,3,B6,SMF,DELAYED,6.566666666666666,4057.14614,Noon,Evening,Night,36,18,48,N,6,0,30.44,Fair,27,27,H,617.8395137055837,West,Medium
25818,3,9E,PWM,EARLY,1.3666666666666667,439.34982,Night,Night,Night,31,23,72,S,5,0,30.44,Fair,29,27,H,321.4754780487805,West,High
25819,3,B6,MCO,EARLY,2.8833333333333333,1519.21696,Night,Night,Midnight,31,23,72,S,5,0,30.44,Fair,29,27,L,526.8960554913294,South,High
25820,3,9E,BTV,EARLY,1.5333333333333334,428.08444,Night,Night,Night,31,23,72,S,5,0,30.44,Fair,29,27,L,279.18550434782605,North East,High
25822,3,9E,BUF,EARLY,1.6166666666666667,484.41134,Night,Night,Night,31,23,72,S,5,0,30.44,Fair,21,30,L,299.63588041237114,North East,Medium
25825,3,B6,ROC,EARLY,1.3833333333333333,424.86576,Night,Night,Midnight,31,23,72,S,5,0,30.44,Fair,21,30,L,307.13187469879523,North East,Medium
25826,3,B6,BTV,EARLY,1.25,428.08444,Night,Night,Midnight,31,23,72,S,5,0,30.44,Fair,21,30,L,342.46755199999996,North East,Medium
25837,4,AA,MIA,EARLY,3.35,1752.57126,Morning,Morning,Morning,27,23,85,W,8,0,30.41,Mostly Cloudy,18,21,L,523.1555999999999,South,Medium
25838,4,B6,SAV,EARLY,2.3666666666666667,1155.50612,Morning,Morning,Morning,27,23,85,W,8,0,30.41,Mostly Cloudy,18,21,L,488.2420225352113,South,Medium
25839,4,AA,CLT,EARLY,2.1666666666666665,870.65294,Morning,Morning,Morning,27,23,85,W,8,0,30.41,Mostly Cloudy,18,21,H,401.83981846153847,South,Medium
25840,4,AA,DCA,EARLY,1.5166666666666666,342.78942,Morning,Morning,Morning,27,23,85,W,8,0,30.41,Mostly Cloudy,18,21,L,226.0150021978022,West,Medium
25841,4,B6,SFO,EARLY,6.666666666666667,4161.75324,Morning,Morning,Morning,27,23,85,W,8,0,30.41,Mostly Cloudy,18,21,L,624.262986,West,Medium
